,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
16073,28073,0,2,5,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
16074,28074,0,2,3,2,0,1,-1,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
16075,28075,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
16076,28076,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,1,1,0,0
16077,28077,0,2,3,1,1,2,2,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
16078,28078,1,2,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
16079,28079,0,2,2,1,1,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
16080,28080,1,2,2,3,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16081,28081,0,2,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
16082,28082,0,2,3,1,1,5,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
16083,28083,0,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0
16084,28084,1,2,2,1,1,-1,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16085,28085,1,2,2,2,1,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0
16086,28086,1,2,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
16087,28087,1,2,3,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,1,0,1,1,1,1,1,0,0
16088,28088,0,2,2,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
16089,28089,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,1,0,1,0,1,1,1,1,1,1,1,0
16090,28090,0,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16091,28091,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16092,28092,0,2,3,2,1,0,0,0,0,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1
16093,28093,0,2,3,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16094,28094,0,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16095,28095,1,2,3,1,1,0,0,0,-1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
16096,28096,1,2,2,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
16097,28097,0,2,2,1,1,1,2,2,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1
16098,28098,1,2,1,1,1,-2,-2,-2,-2,-2,-2,0,1,1,1,1,1,1,1,1,1,1,1,0
16099,28099,1,2,2,2,1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,1,0
16100,28100,1,2,2,2,0,2,2,2,2,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
16101,28101,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,1,0,0,0
16102,28102,1,2,1,2,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0
16103,28103,1,2,1,2,0,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
16104,28104,0,2,1,1,0,1,2,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1
16105,28105,0,2,2,2,1,1,2,0,0,-1,0,1,1,1,0,0,0,0,1,0,1,1,1,0
16106,28106,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,0,0,0
16107,28107,1,2,1,2,1,-2,-2,-2,-2,-2,-2,1,0,0,0,0,0,1,1,0,1,1,0,0
16108,28108,1,2,2,2,1,1,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
16109,28109,0,2,1,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
16110,28110,0,2,2,1,1,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
16111,28111,1,2,4,1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,1,1,1,0,1,0
16112,28112,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16113,28113,1,2,2,2,1,-2,-2,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
16114,28114,0,2,3,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16115,28115,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16116,28116,0,2,3,2,1,2,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
16117,28117,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
16118,28118,1,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
16119,28119,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
16120,28120,0,2,1,1,1,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16121,28121,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16122,28122,1,2,2,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,1,0,0,1,0
16123,28123,1,2,1,1,1,0,-1,-1,-1,-2,-1,0,0,0,0,0,0,1,1,0,0,1,1,0
16124,28124,0,2,2,1,1,0,0,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
16125,28125,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1,0,1,0
16126,28126,0,2,2,1,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16127,28127,0,2,2,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
16128,28128,1,2,1,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1,0
16129,28129,1,2,1,2,1,-1,-1,-1,-1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0
16130,28130,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16131,28131,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
16132,28132,1,2,2,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1,0,1,0
16133,28133,1,2,3,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1,0
16134,28134,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
16135,28135,1,2,1,2,1,0,-1,-1,0,0,-1,1,1,0,0,1,1,1,1,1,1,1,1,0
16136,28136,1,2,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,1,1,1,1,0
16137,28137,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0
16138,28138,1,2,3,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
16139,28139,1,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
16140,28140,1,2,1,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,1,1,0,0,0
16141,28141,1,2,1,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1,0
16142,28142,1,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16143,28143,1,2,5,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16144,28144,1,2,1,1,1,3,2,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
16145,28145,1,2,2,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,0
16146,28146,1,2,2,1,1,-1,0,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0
16147,28147,1,2,2,1,1,-2,-2,-1,-1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
16148,28148,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
16149,28149,1,2,3,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,1,1,0
16150,28150,0,2,3,1,1,2,2,2,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
16151,28151,0,2,3,2,1,1,3,2,4,5,4,0,0,1,1,1,1,0,1,0,0,0,0,1
16152,28152,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0
16153,28153,1,2,1,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16154,28154,1,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16155,28155,0,2,1,2,1,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
16156,28156,1,2,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,1,1,0
16157,28157,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16158,28158,0,2,3,1,0,0,-1,-1,-1,-1,0,1,0,0,0,1,1,1,1,1,1,1,1,1
16159,28159,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16160,28160,1,2,5,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16161,28161,1,2,1,2,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
16162,28162,1,2,3,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0
16163,28163,1,2,1,1,1,-1,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16164,28164,1,2,3,1,1,1,2,2,2,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0
16165,28165,1,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16166,28166,0,2,1,2,0,1,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
16167,28167,0,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
16168,28168,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
16169,28169,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16170,28170,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16171,28171,0,2,2,2,1,1,3,2,3,2,2,1,1,1,1,1,1,0,1,0,0,1,0,1
16172,28172,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16173,28173,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
16174,28174,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
16175,28175,1,2,2,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
16176,28176,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
16177,28177,0,2,2,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
16178,28178,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16179,28179,0,2,3,1,0,1,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
16180,28180,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16181,28181,1,2,2,2,0,-1,-1,-1,-2,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
16182,28182,0,2,2,1,0,1,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
16183,28183,1,2,1,2,0,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
16184,28184,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
16185,28185,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16186,28186,0,2,1,2,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
16187,28187,1,2,1,1,0,-1,0,-1,-1,-1,-1,0,1,0,0,0,0,1,0,1,1,1,0,0
16188,28188,1,2,1,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
16189,28189,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0
16190,28190,0,2,2,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
16191,28191,0,2,3,3,1,0,0,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0
16192,28192,0,2,2,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16193,28193,1,2,1,2,0,-2,-2,-1,0,0,-2,0,0,0,0,0,0,0,1,0,1,0,0,0
16194,28194,1,2,3,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1,0,0,0
16195,28195,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
16196,28196,1,2,3,1,1,-2,-2,-2,-2,-2,-2,1,0,0,1,1,0,1,1,1,1,0,1,0
16197,28197,1,2,2,1,1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,1,0,1,1,1,1,0
16198,28198,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16199,28199,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,1,1,1,1,0
16200,28200,1,2,1,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,1,0,1,1,1,1,0
16201,28201,1,2,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
16202,28202,1,2,3,2,1,1,3,2,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1
16203,28203,0,2,1,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,1,1,0
16204,28204,1,2,2,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
16205,28205,1,2,2,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
16206,28206,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16207,28207,1,2,1,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
16208,28208,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16209,28209,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16210,28210,1,2,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,1,0,1,1,1,0
16211,28211,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16212,28212,1,2,1,1,1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,0,1,0
16213,28213,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16214,28214,1,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16215,28215,1,2,1,1,1,-2,-2,-1,2,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16216,28216,0,2,3,1,1,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,1,0,0,0
16217,28217,1,2,3,2,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0
16218,28218,1,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16219,28219,0,2,2,2,1,0,0,0,-1,-1,-2,0,0,0,0,0,0,0,0,1,0,0,0,0
16220,28220,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16221,28221,0,2,2,1,0,3,2,2,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
16222,28222,1,2,1,2,0,1,-2,-2,-1,-1,-1,0,0,0,0,0,0,1,0,1,0,1,1,0
16223,28223,1,2,1,2,0,-1,-1,-1,-1,-2,-1,0,0,0,0,0,0,0,1,0,0,1,1,0
16224,28224,1,2,3,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1,1,1,0,1,0
16225,28225,1,2,1,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16226,28226,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16227,28227,1,2,3,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,1,1,1,1,1,0,0
16228,28228,1,2,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
16229,28229,1,2,1,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16230,28230,1,2,2,2,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
16231,28231,1,2,2,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16232,28232,0,2,3,2,1,1,2,2,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1
16233,28233,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16234,28234,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
16235,28235,1,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16236,28236,0,2,1,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
16237,28237,1,2,3,1,1,0,-1,-1,-1,-1,-1,1,1,1,0,1,1,1,1,0,1,1,1,0
16238,28238,1,2,2,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1,1,1,1,1,1,1,0
16239,28239,0,2,3,2,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16240,28240,0,2,3,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0,1
16241,28241,1,2,1,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1,0,0,0,0,0
16242,28242,0,2,2,1,1,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
16243,28243,0,2,2,1,1,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
16244,28244,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16245,28245,1,2,2,2,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0
16246,28246,0,2,2,2,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
16247,28247,1,2,1,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,1,1,1,0,0,1,1,1,0
16248,28248,0,2,2,1,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16249,28249,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,1,0,0,1,1,1,1,0,1,0
16250,28250,1,2,1,1,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16251,28251,0,2,2,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16252,28252,0,2,1,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,1,0,0,0
16253,28253,0,2,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,1,1,0,0
16254,28254,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16255,28255,0,2,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
16256,28256,0,2,3,2,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
16257,28257,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16258,28258,1,2,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
16259,28259,1,2,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16260,28260,0,2,2,1,1,0,0,2,0,0,2,1,1,1,1,1,1,1,0,1,1,0,0,0
16261,28261,1,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
16262,28262,0,2,2,1,1,2,3,2,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1
16263,28263,1,2,2,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16264,28264,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16265,28265,0,2,3,1,1,0,0,0,0,-1,0,1,1,1,1,0,0,0,1,1,1,0,0,0
16266,28266,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
16267,28267,0,2,3,1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
16268,28268,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16269,28269,0,2,2,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16270,28270,0,2,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16271,28271,0,2,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
16272,28272,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16273,28273,0,2,3,2,0,-2,-2,-1,0,0,-1,0,0,0,0,1,0,0,1,1,0,1,0,0
16274,28274,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,0
16275,28275,1,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16276,28276,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16277,28277,1,2,5,1,1,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1
16278,28278,1,2,3,2,1,-2,-2,-2,-2,-2,-2,0,1,1,0,0,0,1,1,1,0,0,1,0
16279,28279,1,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16280,28280,1,2,2,2,1,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
16281,28281,0,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16282,28282,1,2,2,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
16283,28283,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1
16284,28284,1,2,2,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16285,28285,1,2,3,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16286,28286,0,2,2,2,0,0,-1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
16287,28287,0,2,2,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
16288,28288,0,2,2,2,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1
16289,28289,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16290,28290,0,2,2,2,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
16291,28291,1,2,2,1,1,-1,-1,0,-1,-1,-1,0,0,1,1,0,0,1,1,1,1,1,0,0
16292,28292,1,2,3,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16293,28293,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,0,1,1,1,1,1,0
16294,28294,1,2,1,2,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
16295,28295,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16296,28296,1,2,2,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
16297,28297,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,0,1,0
16298,28298,0,2,2,1,0,3,3,2,2,2,2,1,1,1,1,1,1,0,0,0,0,1,0,1
16299,28299,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
16300,28300,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
16301,28301,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
16302,28302,0,2,3,1,0,2,2,2,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16303,28303,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16304,28304,0,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0
16305,28305,0,2,2,1,0,1,2,2,2,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0
16306,28306,1,2,3,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
16307,28307,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16308,28308,0,2,2,2,0,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
16309,28309,0,2,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0
16310,28310,1,2,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
16311,28311,1,2,3,2,1,-2,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0
16312,28312,0,2,3,1,1,0,0,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
16313,28313,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16314,28314,0,2,3,1,0,-2,-1,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,1,0,0
16315,28315,1,2,2,1,1,-2,-1,2,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
16316,28316,1,2,1,1,1,-2,-2,-2,-2,-1,-1,0,0,0,0,0,0,1,0,0,1,0,1,0
16317,28317,0,2,2,2,0,0,-1,-1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
16318,28318,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
